absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	321311	321313	0.99478	0.00054	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	321311	321313	1.00276	0.00054	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	321311	321313	1.01082	0.00054	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	321311	321313	0.99588	0.00054	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	321311	321313	1.00387	0.00054	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	321311	321313	1.01193	0.00054	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	319503	319503	0.99578	0.00054	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	319503	319503	1.00377	0.00054	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	319503	319503	1.01183	0.00054	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	319503	319503	0.99698	0.00054	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	319503	319503	1.00498	0.00054	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	319503	319503	1.01305	0.00054	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	321710	321712	0.99788	0.00052	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	321710	321712	1.00589	0.00052	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	321710	321712	1.01397	0.00052	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	321710	321712	0.99898	0.00052	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	321710	321712	1.007	0.00052	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	321710	321712	1.01508	0.00052	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	322222	322222	0.99958	0.00052	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	322222	322222	1.0076	0.00052	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	322222	322222	1.01569	0.00052	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	322222	322222	1.00077	0.00052	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	322222	322222	1.00881	0.00052	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	322222	322222	1.01691	0.00052	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	319697	319698	0.99498	0.00054	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	319697	319698	1.00297	0.00054	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	319697	319698	1.01102	0.00054	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	319697	319698	0.99618	0.00054	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	319697	319698	1.00417	0.00054	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	319697	319698	1.01224	0.00054	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	321933	321933	0.99958	0.00054	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	321933	321933	1.0076	0.00054	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	321933	321933	1.01569	0.00054	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	321933	321933	1.00067	0.00054	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	321933	321933	1.00871	0.00054	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	321933	321933	1.01681	0.00054	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	320936	320941	0.99278	0.00051	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	320936	320941	1.00075	0.00051	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	320936	320941	1.00878	0.00051	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	320936	320941	0.99388	0.00051	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	320936	320941	1.00186	0.00051	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	320936	320941	1.0099	0.00051	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	316702	316702	0.99368	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	316702	316702	1.00165	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	316702	316702	1.0097	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	316702	316702	0.99488	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	316702	316702	1.00286	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	316702	316702	1.01092	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	315801	315801	0.99468	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	315801	315801	1.00266	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	315801	315801	1.01071	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	315801	315801	0.99588	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	315801	315801	1.00387	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	315801	315801	1.01193	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	320673	320674	0.99078	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	320673	320674	0.99873	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	320673	320674	1.00675	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	320673	320674	0.99198	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	320673	320674	0.99994	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	320673	320674	1.00797	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	324202	324209	0.99358	0.00051	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	324202	324209	1.00155	0.00051	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	324202	324209	1.0096	0.00051	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	324202	324209	0.99468	0.00051	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	324202	324209	1.00266	0.00051	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	324202	324209	1.01071	0.00051	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	322480	322480	0.99388	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	322480	322480	1.00186	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	322480	322480	1.0099	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	322480	322480	0.99498	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	322480	322480	1.00297	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	322480	322480	1.01102	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	319941	319942	0.99508	0.00052	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	319941	319942	1.00307	0.00052	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	319941	319942	1.01112	0.00052	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	319941	319942	0.99618	0.00052	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	319941	319942	1.00417	0.00052	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	319941	319942	1.01224	0.00052	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	317591	317591	0.99488	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	317591	317591	1.00286	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	317591	317591	1.01092	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	317591	317591	0.99608	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	317591	317591	1.00407	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	317591	317591	1.01214	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	320887	320888	0.99258	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	320887	320888	1.00055	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	320887	320888	1.00858	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	320887	320888	0.99378	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	320887	320888	1.00176	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	320887	320888	1.0098	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	325057	325057	0.99618	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	325057	325057	1.00417	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	325057	325057	1.01224	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	325057	325057	0.99728	0.0005	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	325057	325057	1.00528	0.0005	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	325057	325057	1.01336	0.0005	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	320757	320757	0.99278	0.00049	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	320757	320757	1.00075	0.00049	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	320757	320757	1.00878	0.00049	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	320757	320757	0.99388	0.00049	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	320757	320757	1.00186	0.00049	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	320757	320757	1.0099	0.00049	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	317683	317683	0.99638	0.00048	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	317683	317683	1.00438	0.00048	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	317683	317683	1.01244	0.00048	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	317683	317683	0.99758	0.00048	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	317683	317683	1.00559	0.00048	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	317683	317683	1.01366	0.00048	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	324835	324841	0.99548	0.00166	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	324835	324841	1.00347	0.00166	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	324835	324841	1.01153	0.00166	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	324835	324841	0.99658	0.00166	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	324835	324841	1.00458	0.00166	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	324835	324841	1.01264	0.00166	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	315555	315557	0.99558	0.00047	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	315555	315557	1.00357	0.00047	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	315555	315557	1.01163	0.00047	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	315555	315557	0.99668	0.00047	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	315555	315557	1.00468	0.00047	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	315555	315557	1.01275	0.00047	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	320809	320809	0.99208	0.00048	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	320809	320809	1.00004	0.00048	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	320809	320809	1.00807	0.00048	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	320809	320809	0.99328	0.00048	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	320809	320809	1.00125	0.00048	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	320809	320809	1.00929	0.00048	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	321004	321006	0.99368	0.00048	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	321004	321006	1.00165	0.00048	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	321004	321006	1.0097	0.00048	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	321004	321006	0.99488	0.00048	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	321004	321006	1.00286	0.00048	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	321004	321006	1.01092	0.00048	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	315489	315490	0.99598	0.00047	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	315489	315490	1.00397	0.00047	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	315489	315490	1.01204	0.00047	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	315489	315490	0.99708	0.00047	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	315489	315490	1.00508	0.00047	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	315489	315490	1.01315	0.00047	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	316110	316113	0.99408	0.00048	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	316110	316113	1.00206	0.00048	0.0	0.008	0.008
absEta_0_1-R9_0.940_1.000-gainEle_1	runNumber	316110	316113	1.0101	0.00048	0.0	0.02	0.02
absEta_0_1-R9_0.000_0.940-gainEle_12	runNumber	316110	316113	0.99528	0.00048	0.0	0.0002	0.0
absEta_0_1-R9_0.000_0.940-gainEle_6	runNumber	316110	316113	1.00327	0.00048	0.0	0.008	0.008
absEta_0_1-R9_0.000_0.940-gainEle_1	runNumber	316110	316113	1.01132	0.00048	0.0	0.02	0.02
absEta_0_1-R9_0.940_1.000-gainEle_12	runNumber	325101	325110	0.99588	0.00047	0.0	0.0002	0.0
absEta_0_1-R9_0.940_1.000-gainEle_6	runNumber	325101	325110	1.00387	0.00047	0.0	0.008	0.008
